DATE,dt,p,rh,t,vis,ws_2min,slp,vapor,precipitation,wd_2min,wd_10min,ws_10min,wd_instant,ws_instant,phenomena,station_id,SO2,NO2,CO,O3,PM10,PM2.5,AQI,ec_vis,ec_sh2,ec_t2m,ec_d2m,ec_sp,ec_msl,ec_u10,ec_v10,ec_rh,ec_ws,ec_wd,ec_cbh,ec_sf,ec_blh,ec_fal,ec_lcc,ec_mcc,ec_hcc,ec_tp
2025-07-17 18:00:00,26.2,990.9,63.0,34.3,16100.0,1.8,1000.5,34.0,0.0,212.0,219.0,2.3,221.0,2.4,0.0,59492,6.06,13.04,0.5,158.98,45.48,30.75,60.81,29313.88,0.02,31.71,26.25,999.18,1001.08,0.13,-0.06,73.79,0.14,295.42,4902.61,0.0,539.56,0.17,0.0,0.04,1.0,0.0
2025-07-17 18:00:00,26.8,988.3,71.0,32.8,30000.0,2.7,1000.6,35.3,0.0,295.0,291.0,3.2,277.0,4.0,0.0,59298,5.99,12.07,0.44,176.41,54.91,32.36,71.1,31155.88,0.02,32.02,26.47,996.23,1001.05,1.11,-0.38,73.49,1.17,288.95,1159.11,0.0,650.19,0.15,0.04,0.02,0.89,0.0
2025-07-17 18:00:00,27.2,991.2,81.0,30.9,19900.0,1.4,1001.0,36.1,0.0,35.0,42.0,1.3,36.0,1.4,0.0,59290,4.99,8.38,0.56,96.81,35.64,29.31,43.51,26431.88,0.02,31.31,25.56,978.0,1001.43,-0.21,0.23,72.51,0.31,137.28,3003.11,0.0,22.94,0.16,0.03,0.04,1.0,0.0
2025-07-17 19:00:00,26.5,988.9,72.0,32.3,30000.0,1.4,1001.2,34.8,0.0,255.0,252.0,1.5,267.0,1.6,0.0,59298,5.99,12.95,0.44,149.91,49.3,29.37,45.82,28809.56,0.02,31.26,27.57,996.75,1001.57,0.18,-0.11,81.94,0.21,301.78,1279.6,0.0,13.94,0.15,0.03,0.02,1.0,0.0
2025-07-17 19:00:00,27.0,995.5,74.0,32.3,7400.0,1.3,1001.3,35.7,0.0,284.0,280.0,1.4,293.0,1.4,0.0,59297,6.0,13.05,0.5,150.36,50.5,30.06,49.83,28407.56,0.02,30.72,27.81,1001.62,1001.41,-0.21,0.16,85.69,0.26,126.87,3531.6,0.0,28.19,0.17,0.01,0.04,1.0,0.0
2025-07-17 19:00:00,27.5,991.6,87.0,30.0,12500.0,1.0,1001.4,36.9,0.0,52.0,15.0,0.9,38.0,1.0,0.0,59290,4.99,9.18,0.6,90.62,38.78,29.73,43.5,24107.56,0.02,29.74,27.13,978.47,1001.92,-0.65,0.21,87.06,0.68,108.22,10645.6,0.0,41.56,0.16,0.02,0.01,0.99,0.0
2025-07-17 19:00:00,27.1,991.4,73.0,32.6,18000.0,3.1,1001.1,35.9,0.0,237.0,221.0,3.5,232.0,3.5,0.0,59492,6.48,15.25,0.56,129.43,39.99,25.96,41.75,29309.56,0.02,30.62,27.47,999.67,1001.57,-0.48,0.25,84.49,0.54,117.53,4612.1,0.0,32.06,0.17,0.0,0.03,1.0,0.0
2025-07-17 20:00:00,26.6,996.2,78.0,31.0,8000.0,0.9,1002.0,35.0,0.0,338.0,330.0,1.1,348.0,1.1,0.0,59297,6.0,15.25,0.5,132.77,50.58,29.9,48.96,28402.23,0.02,30.53,27.21,1001.67,1001.46,-0.71,-0.94,83.61,1.18,36.83,2824.95,0.0,53.74,0.17,0.0,0.1,1.0,0.0
2025-07-17 20:00:00,25.1,989.6,67.0,32.1,30000.0,1.5,1001.9,32.0,0.0,260.0,260.0,1.6,259.0,1.7,0.0,59298,5.15,15.25,0.5,132.28,49.53,29.92,45.43,25290.23,0.02,30.84,27.69,996.88,1001.68,0.74,-0.91,84.52,1.17,320.84,3040.45,0.0,47.99,0.15,0.01,0.07,1.0,0.0
2025-07-17 20:00:00,27.4,992.0,93.0,28.7,5600.0,0.0,1001.8,36.6,0.0,42.0,26.0,0.0,38.0,0.0,5.0,59290,4.99,12.08,0.61,75.65,43.09,35.2,51.4,26422.23,0.02,29.51,25.55,978.63,1002.07,-0.13,0.1,80.32,0.16,127.8,3006.95,0.0,14.61,0.16,0.0,0.07,1.0,0.0
2025-07-17 20:00:00,27.1,992.3,76.0,31.9,12400.0,0.7,1002.0,35.9,0.0,295.0,268.0,1.2,280.0,0.7,0.0,59492,5.97,15.95,0.6,117.48,39.92,25.32,41.75,29302.23,0.02,30.8,27.54,999.72,1001.61,-0.46,0.16,83.94,0.49,108.66,2212.45,0.0,19.86,0.17,0.0,0.12,0.91,0.0
2025-07-17 21:00:00,27.2,992.4,94.0,28.3,4200.0,1.3,1002.2,36.1,0.0,32.0,37.0,1.0,41.0,1.5,5.0,59290,4.99,19.78,0.7,49.29,50.66,31.06,50.7,26417.95,0.02,28.98,25.47,979.19,1002.66,-0.16,-0.04,82.38,0.17,74.69,2784.34,0.0,18.01,0.16,0.0,0.1,1.0,0.0
2025-07-17 21:00:00,26.7,992.4,75.0,31.7,12400.0,1.3,1002.0,35.0,0.0,257.0,244.0,1.3,255.0,1.3,0.0,59492,6.48,15.95,0.6,107.8,41.99,26.48,41.99,23325.95,0.02,30.05,27.71,999.99,1001.89,-0.92,0.56,88.53,1.08,121.16,2404.84,0.0,33.76,0.17,0.0,0.08,1.0,0.0
2025-07-17 21:00:00,27.1,996.4,83.0,30.4,14800.0,1.1,1002.2,36.0,0.0,347.0,336.0,1.3,346.0,1.3,0.0,59297,6.0,15.25,0.5,123.46,53.43,31.54,50.64,24931.95,0.02,29.65,27.51,1001.98,1001.76,-0.76,-0.14,89.5,0.77,79.49,3287.84,0.0,24.88,0.17,0.0,0.06,0.79,0.0
2025-07-17 21:00:00,26.0,989.7,74.0,31.2,30000.0,1.2,1002.0,33.6,0.0,288.0,264.0,1.2,276.0,1.3,0.0,59298,5.99,13.97,0.5,123.56,51.92,31.53,47.24,25283.95,0.02,30.09,28.05,997.13,1001.94,0.28,-0.55,90.1,0.62,332.88,2602.84,0.0,17.38,0.15,0.0,0.08,0.99,0.0
2025-07-17 22:00:00,25.4,990.2,71.0,31.3,30000.0,0.8,1002.4,32.4,0.0,249.0,279.0,1.1,248.0,0.8,0.0,59298,5.98,14.0,0.5,110.53,52.25,31.26,47.14,22919.39,0.02,29.56,27.88,997.43,1002.24,0.24,0.15,91.98,0.29,238.33,2400.65,0.0,13.28,0.15,0.0,0.04,0.61,0.0
2025-07-17 22:00:00,27.3,996.9,88.0,29.6,12100.0,1.1,1002.7,36.4,0.0,351.0,332.0,1.2,356.0,1.2,0.0,59297,6.83,15.95,0.53,106.59,54.76,31.8,50.87,22593.39,0.02,29.17,27.46,1002.33,1002.11,-0.06,-0.05,91.8,0.08,50.05,2611.15,0.0,10.65,0.17,0.0,0.06,0.95,0.0
2025-07-17 22:00:00,26.8,992.7,94.0,27.9,7700.0,0.6,1002.5,35.3,0.0,60.0,18.0,0.7,35.0,0.8,0.0,59290,5.99,23.67,0.7,40.85,53.06,27.19,50.24,26415.39,0.02,28.31,25.4,979.43,1002.93,-0.12,-0.36,85.36,0.38,17.89,2572.65,0.0,34.15,0.16,0.0,0.1,1.0,0.0
2025-07-17 22:00:00,26.9,992.9,79.0,31.0,8600.0,0.3,1002.5,35.4,0.0,60.0,72.0,0.7,24.0,0.3,0.0,59492,6.01,15.95,0.6,88.49,42.58,26.61,42.84,20209.39,0.02,29.28,27.78,1000.3,1002.19,-1.27,1.19,92.95,1.74,133.16,3045.65,0.0,43.28,0.17,0.0,0.06,0.12,0.0
2025-07-17 23:00:00,26.6,992.5,95.0,27.5,3600.0,0.9,1002.2,34.8,0.0,140.0,144.0,0.8,140.0,0.9,10.0,59290,6.0,23.67,0.7,35.12,49.29,27.18,48.06,26410.27,0.02,28.22,25.27,979.42,1002.92,0.07,-0.12,85.07,0.14,328.84,10648.21,0.0,33.06,0.16,0.0,0.04,0.91,0.0
2025-07-17 23:00:00,27.0,996.6,89.0,29.1,12500.0,1.1,1002.4,35.8,0.0,316.0,311.0,1.2,319.0,1.3,0.0,59297,6.83,17.95,0.54,88.5,55.25,33.43,51.78,22590.27,0.02,28.77,27.31,1002.4,1002.18,-0.13,-0.19,93.06,0.23,33.97,2824.21,0.0,18.81,0.17,0.0,0.03,0.98,0.0
2025-07-17 23:00:00,26.4,992.5,81.0,30.1,8500.0,1.0,1002.1,34.5,0.0,75.0,68.0,1.3,80.0,1.0,0.0,59492,6.01,17.96,0.6,73.45,44.85,27.44,44.56,20204.27,0.02,28.85,27.53,1000.35,1002.24,-1.13,1.25,93.88,1.69,137.83,3280.21,0.0,54.81,0.17,0.0,0.04,1.0,0.0
2025-07-17 23:00:00,26.5,989.8,81.0,30.2,30000.0,0.7,1002.0,34.7,0.0,282.0,267.0,1.0,294.0,0.8,0.0,59298,5.98,15.6,0.5,92.51,53.38,32.97,48.37,22914.27,0.02,29.12,27.71,997.52,1002.33,0.11,-0.11,93.41,0.15,316.14,2815.21,0.0,11.69,0.15,0.0,0.04,0.97,0.0
2025-07-18 00:00:00,26.2,992.1,95.0,27.1,5700.0,1.2,1001.8,34.0,0.0,48.0,47.0,1.2,49.0,1.3,10.0,59290,4.99,17.96,0.7,35.8,49.6,30.42,48.66,23149.84,0.02,27.61,25.14,978.62,1002.12,0.2,-0.26,87.51,0.33,322.99,,0.0,60.77,0.16,0.0,0.02,0.29,0.0
2025-07-18 00:00:00,26.7,992.3,86.0,29.4,7400.0,1.2,1001.9,35.2,0.0,97.0,86.0,1.2,91.0,1.4,0.0,59492,5.97,18.77,0.6,67.65,45.93,28.11,45.33,20199.84,0.02,28.64,27.36,999.66,1001.55,-1.02,1.36,94.08,1.7,143.28,11107.24,0.0,65.64,0.17,0.0,0.02,1.0,0.0
2025-07-18 00:00:00,25.6,989.5,76.0,30.4,30000.0,0.7,1001.7,32.9,0.0,270.0,261.0,0.7,309.0,1.0,0.0,59298,5.99,17.45,0.5,77.1,51.85,32.45,47.97,19857.84,0.02,28.83,27.64,996.8,1001.61,0.07,-0.07,94.59,0.1,312.33,11397.74,0.0,11.14,0.15,0.0,0.01,1.0,0.0
2025-07-18 00:00:00,26.8,996.1,89.0,28.9,15200.0,0.8,1001.9,35.4,0.0,357.0,353.0,1.0,354.0,1.0,0.0,59297,6.0,20.62,0.54,73.04,53.7,32.82,51.38,22583.84,0.02,28.72,26.96,1001.71,1001.49,-0.21,-0.24,91.44,0.32,40.84,11745.74,0.0,34.77,0.17,0.0,0.01,0.97,0.0
2025-07-18 01:00:00,26.0,988.9,79.0,30.1,27000.0,1.0,1001.1,33.7,0.0,221.0,255.0,0.9,216.0,1.1,0.0,59298,5.99,19.54,0.5,69.78,55.09,34.83,50.41,19852.57,0.02,28.49,27.57,996.44,1001.26,-0.04,-0.22,96.1,0.23,10.34,5490.12,0.0,13.4,0.15,0.0,0.02,0.0,0.0
2025-07-18 01:00:00,26.6,995.6,90.0,28.5,15600.0,1.0,1001.3,35.0,0.0,347.0,338.0,1.0,357.0,1.2,0.0,59297,6.0,20.63,0.51,66.56,55.96,35.11,52.97,24912.57,0.02,28.67,26.53,1001.36,1001.14,0.02,-0.28,89.38,0.28,354.96,,0.0,58.15,0.17,0.0,0.0,0.04,0.0
2025-07-18 01:00:00,26.8,991.9,87.0,29.3,6500.0,1.9,1001.5,35.4,0.0,73.0,77.0,1.4,76.0,2.2,5.0,59492,5.97,19.78,0.6,62.45,48.73,30.94,47.52,20196.57,0.02,28.41,27.27,999.3,1001.19,-1.01,0.98,94.81,1.4,134.11,5499.62,0.0,66.52,0.17,0.0,0.03,0.37,0.0
2025-07-18 01:00:00,26.2,991.8,95.0,27.1,5100.0,1.0,1001.5,34.0,0.0,29.0,16.0,0.6,24.0,1.1,10.0,59290,4.99,20.69,0.7,26.22,42.56,30.29,44.8,23144.57,0.02,27.03,24.96,978.6,1002.12,0.07,-0.68,89.52,0.68,353.82,5123.12,0.0,35.77,0.16,0.0,0.07,0.47,0.0
2025-07-18 02:00:00,26.8,1000.2,88.0,30.0,6500.0,0.2,1001.5,35.4,0.0,73.0,77.0,0.1,76.0,2.2,5.0,59492,6.06,25.54,0.61,45.07,49.7,33.53,50.32,20190.93,0.02,27.92,27.2,999.06,1000.96,-0.76,0.18,97.19,0.78,103.04,5494.38,0.0,35.78,0.17,0.0,0.03,0.12,0.0
2025-07-18 02:00:00,26.0,1000.2,88.0,30.0,27000.0,0.2,1001.1,33.7,0.0,221.0,255.0,0.1,216.0,1.1,0.0,59298,5.99,26.98,0.55,50.0,58.52,39.39,55.8,19848.93,0.02,28.26,27.31,996.23,1001.05,0.03,-0.73,95.92,0.73,357.95,,0.0,32.53,0.15,0.0,0.01,0.04,0.0
2025-07-18 02:00:00,26.6,1000.2,88.0,30.0,15600.0,0.2,1001.3,35.0,0.0,347.0,338.0,0.1,357.0,1.2,0.0,59297,6.0,27.78,0.6,48.26,57.86,37.69,55.83,24906.93,0.02,28.4,26.11,1001.16,1000.94,-0.03,-0.44,88.55,0.45,4.16,,0.0,60.78,0.17,0.0,0.0,0.05,0.0
2025-07-18 02:00:00,26.2,996.3,83.0,29.5,5100.0,0.9,1001.5,34.0,0.0,29.0,16.0,0.9,24.0,1.1,10.0,59290,5.15,20.74,0.7,24.77,51.07,38.2,53.65,20942.93,0.02,26.58,24.88,978.27,1001.77,-0.14,-0.45,91.5,0.48,17.1,5416.88,0.0,14.9,0.16,0.0,0.05,0.47,0.0
2025-07-18 03:00:00,26.2,997.0,100.0,29.9,5100.0,0.0,1001.5,34.0,0.0,111.75,21.0,0.0,24.0,1.1,10.0,59290,5.99,16.95,0.67,24.41,50.49,39.21,55.35,20937.73,0.02,26.25,24.8,977.91,1001.4,-0.06,-0.48,92.88,0.48,6.7,4822.33,0.0,14.66,0.16,0.02,0.11,0.99,0.0
2025-07-18 03:00:00,26.6,996.7,78.0,31.0,15600.0,0.0,1001.3,35.0,0.0,350.0,237.0,0.3,357.0,1.2,0.0,59297,6.83,33.62,0.6,31.02,61.09,39.35,57.91,24901.73,0.02,28.16,25.84,1000.79,1000.57,-0.01,-0.54,88.34,0.54,0.98,5807.83,0.0,57.28,0.17,0.0,0.05,0.39,0.0
2025-07-18 03:00:00,26.0,996.7,78.0,31.0,27000.0,0.0,1001.1,33.7,0.0,166.5,237.0,0.3,216.0,1.1,0.0,59298,6.06,30.67,0.6,32.56,62.35,40.59,57.21,19843.73,0.02,27.93,27.08,995.86,1000.68,-0.09,-0.56,96.48,0.57,9.06,6095.83,0.0,25.66,0.15,0.0,0.04,0.7,0.0
2025-07-18 03:00:00,26.8,999.5,96.0,24.8,6500.0,0.7,1001.5,35.4,0.6,278.0,315.0,0.8,76.0,2.2,5.0,59492,6.71,26.09,0.61,33.1,50.4,34.06,50.61,20185.73,0.02,27.65,27.06,998.69,1000.58,-0.59,0.22,97.91,0.62,110.21,6725.33,0.0,24.91,0.17,0.0,0.02,1.0,0.0
2025-07-18 04:00:00,25.6,991.7,82.0,29.0,12200.0,4.1,1001.3,32.8,0.0,140.0,143.0,4.5,139.0,4.7,0.0,59492,7.16,20.68,0.61,48.28,46.87,28.01,45.94,14264.94,0.02,27.59,27.0,998.88,1000.78,-0.65,0.6,97.88,0.88,132.7,2595.69,0.0,35.81,0.17,0.0,0.14,1.0,0.0
2025-07-18 04:00:00,26.1,991.2,96.0,26.9,3200.0,0.2,1001.0,34.0,0.0,194.5,26.0,0.5,42.0,0.5,10.0,59290,5.99,15.27,0.7,24.41,50.73,41.73,58.48,10626.94,0.02,26.16,24.8,977.82,1001.33,0.1,-0.32,93.34,0.33,342.29,4819.19,0.0,12.81,0.16,0.0,0.04,1.0,0.0
2025-07-18 04:00:00,26.3,995.3,91.0,28.0,15200.0,1.2,1001.0,34.3,0.0,353.0,353.0,1.2,354.0,1.3,0.0,59297,7.98,27.59,0.6,37.63,57.86,37.74,56.75,24896.94,0.02,28.13,25.63,1000.87,1000.66,-0.01,-0.15,87.42,0.15,4.26,12946.69,0.0,25.56,0.17,0.0,0.03,1.0,0.0
2025-07-18 04:00:00,26.6,988.7,84.0,29.7,21200.0,1.7,1000.9,35.0,0.0,112.0,113.0,1.7,121.0,2.1,0.0,59298,7.93,25.47,0.6,39.34,59.06,38.06,54.91,19838.94,0.02,27.79,27.0,996.01,1000.84,-0.13,-0.06,96.75,0.14,67.11,13211.19,0.0,14.93,0.15,0.0,0.05,1.0,0.0
2025-07-18 05:00:00,26.0,991.2,96.0,26.8,2300.0,0.0,1001.0,33.8,0.0,277.25,26.0,0.2,42.0,0.0,10.0,59290,6.0,13.96,0.7,21.52,56.59,42.36,59.52,13792.42,0.02,26.03,24.81,977.91,1001.44,0.1,-0.3,94.15,0.31,340.97,9380.08,0.0,12.38,0.16,0.02,0.06,1.0,0.0
2025-07-18 05:00:00,25.9,988.5,84.0,28.9,19200.0,3.2,1000.7,33.4,0.0,128.0,128.0,3.4,152.0,3.3,0.0,59298,7.93,13.96,0.5,59.82,42.62,26.91,41.91,14020.42,0.02,27.51,26.98,995.85,1000.67,0.28,-0.35,98.19,0.44,321.42,10434.58,0.0,32.75,0.15,0.0,0.0,0.96,0.0
2025-07-18 05:00:00,26.0,995.1,90.0,27.9,9900.0,1.7,1000.9,33.8,0.0,358.0,351.0,1.8,356.0,1.9,0.0,59297,8.01,13.05,0.5,61.07,39.97,25.28,42.15,24890.42,0.02,27.87,25.54,1000.86,1000.64,-0.09,-0.2,88.23,0.22,25.08,14166.08,0.0,40.63,0.17,0.0,0.04,0.97,0.0
2025-07-18 05:00:00,24.2,990.8,78.0,28.5,30000.0,1.7,1000.4,30.3,0.0,350.0,356.0,1.6,355.0,1.9,0.0,59492,7.97,12.07,0.6,63.15,32.22,19.76,36.03,14260.42,0.02,27.48,27.0,998.57,1000.47,-0.12,0.1,98.56,0.16,129.7,12005.08,0.0,13.88,0.17,0.0,0.0,0.97,0.0
2025-07-18 06:00:00,26.1,995.8,91.0,27.8,11800.0,1.3,1001.6,33.9,0.0,344.0,339.0,1.3,329.0,1.3,0.0,59297,6.0,7.8,0.5,70.72,22.3,13.41,24.37,24885.58,0.02,27.63,25.45,1000.88,1000.66,0.14,-0.49,89.03,0.51,344.23,10787.48,0.0,50.47,0.17,0.0,0.0,1.0,0.0
2025-07-18 06:00:00,25.5,989.1,86.0,28.1,30000.0,0.0,1001.4,32.6,0.0,214.0,268.0,0.5,152.0,0.1,0.0,59298,5.99,7.8,0.44,71.73,23.16,14.2,22.75,19831.58,0.02,27.46,26.8,995.96,1000.78,0.49,-0.36,97.49,0.61,305.94,10751.48,0.0,36.47,0.15,0.0,0.0,0.99,0.0
2025-07-18 06:00:00,25.8,991.6,96.0,26.5,4200.0,0.5,1001.4,33.2,0.0,360.0,358.0,0.6,360.0,0.6,10.0,59290,6.0,16.94,0.63,19.63,55.32,36.6,54.36,16445.58,0.02,25.74,24.83,978.05,1001.58,0.15,-0.51,95.91,0.53,343.62,5711.48,0.0,13.09,0.16,0.02,0.03,0.94,0.0
2025-07-18 06:00:00,23.7,991.8,79.0,27.7,12900.0,1.4,1001.4,29.3,0.0,241.0,253.0,1.4,249.0,1.8,0.0,59492,5.97,8.39,0.6,69.48,18.34,11.31,22.92,12197.58,0.02,27.26,26.85,998.8,1000.7,-0.23,0.05,98.88,0.23,101.69,3513.48,0.0,19.47,0.17,0.01,0.05,0.97,0.0
2025-07-18 07:00:00,24.1,991.6,80.0,27.9,30000.0,1.3,1001.3,30.0,0.0,354.0,1.0,1.0,19.0,1.7,0.0,59492,5.97,11.08,0.6,62.44,20.73,12.48,22.04,20167.76,0.02,28.56,27.12,998.83,1000.73,0.15,-0.21,93.18,0.26,324.36,3266.42,0.0,73.53,0.17,0.01,0.09,0.99,0.0
2025-07-18 07:00:00,26.0,992.0,96.0,26.8,2100.0,0.7,1001.8,33.8,0.0,228.0,303.0,0.4,214.0,0.8,60.0,59290,6.0,17.97,0.63,19.15,49.42,36.42,51.65,18123.76,0.02,27.38,25.87,978.0,1001.53,0.34,-0.42,92.66,0.54,321.54,5111.42,0.0,21.66,0.16,0.01,0.19,1.0,0.0
2025-07-18 07:00:00,26.3,988.9,91.0,28.0,30000.0,2.1,1001.2,34.3,0.0,300.0,290.0,1.6,303.0,2.3,0.0,59298,5.16,10.09,0.44,65.44,24.07,13.29,20.84,22873.76,0.02,28.71,26.97,995.97,1000.8,0.1,-0.41,91.58,0.42,346.87,15629.92,0.0,63.53,0.15,0.05,0.01,0.98,0.0
2025-07-18 07:00:00,26.4,995.7,90.0,28.3,13400.0,0.7,1001.5,34.6,0.0,307.0,304.0,0.9,313.0,0.8,0.0,59297,6.0,10.09,0.5,64.15,24.79,12.94,23.92,24881.76,0.02,28.85,25.92,1000.88,1000.66,0.25,-0.11,85.26,0.28,293.92,14475.92,0.0,59.41,0.17,0.03,0.0,0.99,0.0
2025-07-18 08:00:00,24.6,991.7,80.0,28.4,22400.0,1.8,1001.4,30.9,0.0,113.0,103.0,1.3,112.0,2.6,0.0,59492,5.97,16.94,0.61,52.74,28.86,17.74,29.36,24424.45,0.02,31.23,27.79,999.22,1001.12,0.29,-0.23,83.16,0.37,308.82,3773.51,0.0,257.28,0.17,0.03,0.16,0.99,0.0
2025-07-18 08:00:00,25.9,992.2,96.0,26.7,1300.0,2.1,1002.0,33.6,0.6,31.0,42.0,1.9,28.0,2.5,60.0,59290,6.83,13.96,0.7,25.62,40.71,32.26,46.83,18996.45,0.02,27.45,25.42,978.83,1002.35,1.04,-1.5,89.85,1.83,325.43,6620.01,0.0,96.66,0.16,0.01,0.1,1.0,0.0
2025-07-18 08:00:00,26.9,995.3,83.0,30.2,14500.0,0.8,1001.1,35.6,0.0,76.0,38.0,0.8,52.0,1.0,0.0,59297,6.0,15.95,0.5,55.07,32.68,18.34,32.35,23640.45,0.02,30.88,27.32,1001.48,1001.27,2.53,-0.12,82.49,2.53,272.67,3779.51,0.0,433.03,0.17,0.01,0.25,1.0,0.0
2025-07-18 08:00:00,26.7,988.9,86.0,29.4,26700.0,0.2,1001.2,35.2,0.0,169.0,158.5,0.1,253.0,0.5,0.0,59298,5.16,15.6,0.5,55.4,32.94,19.28,30.38,21904.45,0.02,31.05,27.8,996.42,1001.25,2.56,-0.84,84.06,2.69,288.09,676.51,0.0,542.78,0.15,0.08,0.24,1.0,0.0
2025-07-18 09:00:00,26.3,992.2,95.0,27.2,10200.0,0.7,1002.0,34.2,0.0,306.0,330.0,1.0,342.0,0.7,0.0,59290,6.83,15.27,0.7,26.64,43.61,34.44,49.05,25457.82,0.02,29.66,25.95,978.55,1002.07,0.39,-0.83,81.55,0.91,334.99,11534.48,0.0,199.16,0.16,0.01,0.04,1.0,0.0
2025-07-18 09:00:00,26.9,996.3,77.0,31.5,15800.0,1.2,1002.1,35.5,0.0,26.0,29.0,1.2,356.0,1.3,0.0,59297,6.0,19.7,0.6,63.07,43.05,25.55,42.69,27817.82,0.02,31.83,27.44,1001.26,1001.05,0.8,-0.65,78.7,1.03,308.98,1280.48,0.0,426.66,0.17,0.03,0.48,1.0,0.0
2025-07-18 09:00:00,27.6,989.6,81.0,31.3,24500.0,1.5,1001.9,37.0,0.0,38.0,27.0,1.2,36.0,1.9,0.0,59298,5.16,19.54,0.6,63.44,43.13,26.26,40.8,25091.82,0.02,30.73,27.35,996.46,1001.29,2.23,-0.51,83.33,2.28,282.84,756.98,0.0,462.66,0.15,0.02,0.11,1.0,0.0
2025-07-18 09:00:00,25.2,992.3,80.0,29.1,24400.0,1.9,1002.0,32.2,0.0,79.0,79.0,2.1,69.0,2.2,0.0,59492,5.97,18.78,0.63,58.85,35.05,24.1,38.12,29229.82,0.02,30.97,26.93,999.55,1001.45,0.83,-0.67,80.17,1.06,308.97,530.98,0.0,413.79,0.17,0.13,0.57,0.99,0.0
2025-07-18 10:00:00,27.4,995.7,75.0,32.5,14400.0,1.5,1001.5,36.6,0.0,4.0,1.0,1.2,350.0,2.3,0.0,59297,8.01,20.68,0.6,76.23,44.47,24.49,43.49,11446.93,0.02,31.16,26.93,1001.37,1001.15,-0.91,-0.52,79.32,1.05,60.29,2023.99,0.0,396.52,0.17,0.03,0.4,1.0,0.0
2025-07-18 10:00:00,26.5,989.0,75.0,31.5,29900.0,1.5,1001.2,34.6,0.0,70.0,74.0,1.5,73.0,1.7,0.0,59298,7.14,20.46,0.6,76.68,42.91,22.52,38.92,6982.93,0.02,29.78,26.38,996.78,1001.61,-1.1,-1.21,83.1,1.64,42.34,597.99,0.0,236.14,0.15,0.12,0.49,1.0,0.01
2025-07-18 10:00:00,26.8,992.1,90.0,28.7,11000.0,1.2,1001.9,35.4,0.0,151.0,25.0,0.5,165.0,1.5,0.0,59290,5.99,13.07,0.7,37.33,43.28,32.5,46.56,26362.93,0.02,31.7,26.07,978.18,1001.63,-0.49,-0.58,73.1,0.76,40.07,794.49,0.0,669.14,0.16,0.05,0.04,1.0,0.0
2025-07-18 10:00:00,25.3,991.7,69.0,31.7,23000.0,2.8,1001.3,32.2,0.0,63.0,76.0,2.4,97.0,3.5,0.0,59492,7.97,16.94,0.61,81.21,35.51,22.19,37.53,5668.93,0.02,28.5,25.88,1000.05,1001.95,1.67,-2.77,86.8,3.23,328.9,463.49,0.0,303.27,0.17,0.88,0.35,1.0,0.01
2025-07-18 11:00:00,26.7,991.1,81.0,30.4,18700.0,1.1,1000.9,35.1,0.0,351.0,308.0,1.2,21.0,1.1,0.0,59290,5.15,11.08,0.61,58.63,42.15,34.85,48.35,28481.55,0.02,32.34,26.25,977.6,1001.01,-0.76,0.06,71.28,0.77,94.39,671.97,0.0,1087.4,0.16,0.15,0.04,1.0,0.0
2025-07-18 11:00:00,24.8,988.1,78.0,29.1,9400.0,2.2,1000.4,31.4,1.1,67.0,21.0,4.6,89.0,2.0,62.0,59298,6.83,17.45,0.6,112.54,54.23,31.66,49.39,9383.55,0.02,28.45,26.44,996.41,1001.24,-2.5,1.28,90.04,2.81,117.1,1151.97,0.0,199.9,0.15,0.11,0.23,0.99,0.01
2025-07-18 11:00:00,27.4,994.7,73.0,32.9,14700.0,1.4,1000.5,36.5,0.0,254.0,282.0,1.0,265.0,1.9,0.0,59297,7.0,16.94,0.6,114.19,55.06,32.76,51.93,11377.55,0.02,30.49,26.87,1001.15,1000.93,0.24,1.26,82.12,1.28,190.7,436.97,0.0,355.4,0.17,0.2,0.1,0.99,0.0
2025-07-18 11:00:00,26.2,990.8,72.0,31.9,17700.0,1.2,1000.4,34.0,0.0,81.0,32.0,1.3,78.0,2.0,0.0,59492,6.92,15.95,0.61,108.78,43.73,27.6,44.33,6831.55,0.02,28.63,26.04,999.4,1001.3,-1.79,1.03,87.02,2.07,119.92,7955.97,0.0,276.15,0.17,0.03,0.06,1.0,0.02
2025-07-18 12:00:00,26.9,990.0,75.0,32.0,21400.0,1.4,999.7,35.6,0.0,232.0,202.0,1.3,248.0,1.4,0.0,59290,4.85,7.82,0.61,92.8,40.61,33.14,47.46,3632.23,0.02,29.79,26.16,977.66,1001.16,-1.17,0.27,81.95,1.2,103.02,493.4,0.0,249.14,0.16,0.95,0.55,0.99,0.01
2025-07-18 12:00:00,28.5,994.0,75.0,33.6,13000.0,0.8,999.8,39.0,0.0,127.0,150.0,1.1,84.0,1.4,0.0,59297,6.0,8.33,0.51,105.55,36.54,21.89,34.82,5996.23,0.02,29.45,26.91,1001.35,1001.13,-0.54,-0.74,87.38,0.91,36.13,842.4,0.0,380.64,0.17,0.15,0.16,1.0,0.01
2025-07-18 12:00:00,26.3,987.5,74.0,31.6,30000.0,1.7,999.7,34.3,0.4,265.0,271.0,1.2,270.0,1.8,21.0,59298,5.16,8.38,0.5,99.18,33.67,20.02,30.51,10998.23,0.02,29.53,26.72,996.35,1001.19,0.37,-0.3,85.99,0.48,308.98,378.4,0.0,444.89,0.15,0.26,0.07,1.0,0.01
