datetime,dt,p,rh,t,vis,ws_2min,slp,vapor,precipitation,wd_2min,wd_10min,ws_10min,wd_instant,ws_instant,phenomena,station_id,SO2,NO2,O3,CO,PM10,PM2.5,AQI,ec_blh,ec_cbh,ec_d2m,ec_fal,ec_hcc,ec_lcc,ec_mcc,ec_msl,ec_rh,ec_sf,ec_sh2,ec_sp,ec_t2m,ec_tp,ec_u10,ec_v10,ec_vis,ec_wd,ec_ws,lon,lat
2025-07-22 11:00:00,25.6,993.3,82.0,29.0,30000.0,2.0,1003.1,32.8,0.0,343.0,357.0,1.7,353.0,2.5,0.0,59290,4.908253378098929,6.176867235274006,45.092069022983125,0.4979172624286606,11.300605544637135,4.662859992326533,14.932556793102478,900.76,430.25,25.06,0.16,1.0,0.5,0.58,1003.57,81.84,0.0,0.02,979.93,28.68,0.0,-2.4,-0.37,10265.71,81.24,2.43,114.25,23.78
2025-07-22 12:00:00,25.8,993.1,80.0,29.7,20200.0,1.3,1002.9,33.3,0.1,133.0,155.0,1.1,110.0,2.1,60.0,59290,4.835356497394778,5.029934972872571,52.18196469482071,0.4889332411374278,10.236123623541461,5.282533593889155,16.42880657835452,727.46,375.26,25.93,0.16,1.0,0.52,0.68,1003.14,92.31,0.0,0.02,979.53,27.51,0.01,-3.12,2.3,3246.83,126.42,3.88,114.25,23.78
2025-07-22 13:00:00,25.3,993.0,77.0,29.8,28000.0,1.4,1002.8,32.2,0.0,23.0,49.0,1.0,16.0,1.4,21.0,59290,4.90321973339782,5.206553940094119,52.14193043162004,0.49844404119089813,8.979501351561428,5.186741513000941,16.16356239938323,561.14,234.76,25.38,0.16,1.0,0.02,0.87,1003.72,91.28,0.0,0.02,980.05,27.14,0.01,-1.69,2.42,3978.41,145.12,2.95,114.25,23.78
2025-07-22 14:00:00,25.5,992.2,72.0,31.2,30000.0,2.9,1002.0,32.7,0.0,126.0,139.0,3.5,131.0,4.1,21.0,59290,4.782392674456617,4.454548381147839,51.55973469096608,0.49928177018672,12.355169709002991,5.945195142848889,16.37689611828937,610.09,324.29,25.09,0.16,1.0,0.01,0.39,1002.69,87.97,0.0,0.02,979.06,27.47,0.0,-1.96,1.06,10812.69,118.52,2.23,114.25,23.78
2025-07-22 15:00:00,25.3,991.8,69.0,31.7,30000.0,3.7,1001.6,32.2,0.0,142.0,143.0,3.8,151.0,5.3,0.0,59290,4.953979916789796,5.207473186126036,49.84356324839158,0.42290921617085364,18.90709883035514,5.547053113884922,16.79076636983409,1077.13,460.78,24.76,0.16,1.0,0.28,0.25,1002.02,77.86,0.0,0.02,978.46,29.22,0.0,-1.99,1.91,15881.96,133.86,2.75,114.25,23.78
2025-07-22 16:00:00,25.4,991.6,75.0,30.4,27400.0,1.9,1001.4,32.5,0.0,59.0,60.0,2.2,73.0,3.0,0.0,59290,5.672230411497146,5.931706312127524,46.37484071476971,0.48804627353553276,16.40664188032272,5.152852593549834,15.542917278314198,1093.7,787.87,23.61,0.16,1.0,0.13,0.18,1001.82,72.25,0.0,0.02,978.28,29.31,0.0,-2.19,2.21,16379.55,135.31,3.11,114.25,23.78
2025-07-22 17:00:00,25.4,991.7,77.0,29.9,30000.0,1.9,1001.5,32.4,0.0,55.0,53.0,2.2,39.0,2.7,0.0,59290,5.884790012638368,7.742809918483803,42.90611818114786,0.4975280220075353,13.906184930290292,4.758652073214747,14.295068186794309,900.62,787.35,23.44,0.16,1.0,0.09,0.33,1001.68,74.08,0.0,0.02,978.14,28.7,0.0,-2.91,0.73,25919.76,104.08,3.0,114.25,23.78
2025-07-22 18:00:00,25.5,992.2,88.0,27.7,14700.0,1.7,1002.1,32.6,0.3,31.0,46.0,0.9,54.0,2.5,60.0,59290,6.661873710048217,7.0882866580022625,40.9216986059567,0.43911691189366664,13.296280401063662,4.530600232328649,14.486652348570736,564.0,663.66,23.59,0.16,1.0,0.13,0.25,1002.16,80.7,0.0,0.02,978.57,27.39,0.0,-2.48,0.26,25052.07,95.91,2.49,114.25,23.78
2025-07-22 19:00:00,25.4,993.3,89.0,27.4,30000.0,1.5,1003.2,32.4,0.0,341.0,354.0,1.4,349.0,1.7,60.0,59290,6.835235324463114,11.294069636554761,29.09390139208063,0.5212421732631968,14.105262509414887,7.549248238598896,13.832107615702762,410.89,589.61,23.49,0.16,1.0,0.18,0.17,1003.22,84.24,0.0,0.02,979.58,26.55,0.0,-1.2,-0.3,15556.62,76.22,1.24,114.25,23.78
2025-07-22 20:00:00,25.4,994.0,93.0,26.7,30000.0,0.9,1003.9,32.5,0.2,355.0,322.0,0.8,343.0,1.0,21.0,59290,6.380815159183026,11.651825022269302,27.08379891226606,0.521284414629304,16.84698655271522,6.051620104490354,16.129611977621952,95.36,3447.65,23.72,0.16,1.0,0.05,0.17,1004.1,92.8,0.0,0.02,980.44,25.16,0.0,-1.12,-0.81,13924.61,54.32,1.38,114.25,23.78
2025-07-22 21:00:00,25.2,994.5,92.0,26.7,30000.0,1.1,1004.4,32.2,0.0,357.0,359.0,1.3,9.0,1.2,0.0,59290,6.608539666745326,9.000773374226751,31.285897692300527,0.4995020159065664,12.813529268588617,4.524248433908795,12.161836049816664,271.59,742.51,23.41,0.16,1.0,0.17,0.1,1005.05,92.96,0.0,0.02,981.31,24.81,0.0,-2.14,-1.36,10461.15,57.57,2.54,114.25,23.78
2025-07-22 22:00:00,25.2,995.1,92.0,26.7,30000.0,1.2,1004.9,32.2,0.0,14.0,20.0,1.2,9.0,1.3,0.0,59290,6.809774034829588,11.531480883005948,28.30508967677436,0.5000758223013063,11.213991559848111,3.5590684670057153,12.854580342740855,216.07,588.07,23.24,0.16,1.0,0.09,0.19,1005.71,94.36,0.0,0.02,981.94,24.39,0.0,-1.17,-1.22,10719.74,43.71,1.69,114.25,23.78
2025-07-22 23:00:00,25.0,995.5,90.0,26.8,30000.0,0.9,1005.3,31.7,0.0,2.0,8.0,0.8,27.0,1.0,0.0,59290,5.907874488044136,8.501492288190281,24.669439190142445,0.5001179484396258,12.439922092281424,3.3287152090276844,12.777356366457012,141.18,4235.0,23.24,0.16,1.0,0.07,0.96,1005.86,94.64,0.0,0.02,982.1,24.34,0.0,-0.81,-1.26,8678.06,32.9,1.5,114.25,23.78
2025-07-17 00:00:00,27.1,998.8,89.0,29.2,18700.0,1.2,1004.6,36.0,0.0,353.0,357.0,1.2,353.0,1.2,0.0,59297,6.341748188553389,16.44050462998694,41.08478766529504,0.5006152879100019,29.77081058851663,13.337954516095838,28.598762195340687,67.76,13872.52,26.26,0.17,0.95,0.01,0.0,1004.25,91.16,0.0,0.02,1004.46,28.05,0.0,0.94,-0.15,25041.71,279.13,0.95,114.26,23.18
2025-07-17 01:00:00,26.2,998.2,83.0,29.5,23300.0,1.5,1004.0,34.2,0.0,246.0,242.0,1.2,245.0,1.8,0.0,59297,6.249187535656427,16.68295046552305,34.28989033690667,0.5004231940859275,30.224751842117858,13.825343984046073,29.449430308181263,163.99,407.79,26.3,0.17,0.94,0.03,0.0,1004.36,92.28,0.0,0.02,1004.58,27.89,0.0,1.42,-0.0,22696.73,270.11,1.42,114.26,23.18
2025-07-17 02:00:00,25.6,997.7,81.0,29.3,30000.0,1.7,1003.5,33.0,0.0,234.0,251.0,1.5,227.0,2.3,0.0,59297,6.265672117699187,18.92290872158052,26.584692458747828,0.5004231940859275,31.271956433293685,14.231378924034823,30.348520962067543,119.56,304.07,26.35,0.17,0.15,0.22,0.0,1003.94,95.06,0.0,0.02,1004.16,27.43,0.0,0.98,-0.0,19678.67,270.08,0.98,114.26,23.18
2025-07-17 03:00:00,25.4,997.4,81.0,29.1,30000.0,1.2,1003.1,32.6,0.0,284.0,265.0,1.4,281.0,1.4,0.0,59297,5.924613868787721,26.291800996597047,18.96040696041703,0.5004231940859275,33.0837259932963,15.618610211998533,31.941077407683018,54.53,304.01,26.37,0.17,0.35,0.18,0.0,1003.67,94.68,0.0,0.02,1003.89,27.52,0.0,0.38,0.09,19674.19,256.65,0.39,114.26,23.18
2025-07-17 04:00:00,25.5,997.3,83.0,28.7,30000.0,1.2,1003.1,32.6,0.0,7.0,5.0,1.4,11.0,1.1,0.0,59297,5.911453247383538,29.687707019521348,8.686615896535832,0.5004231940859275,32.43214324132589,15.495873118664615,31.260094848149947,60.93,258.53,26.36,0.17,0.09,0.21,0.0,1003.56,96.29,0.0,0.02,1003.78,27.22,0.0,0.22,0.44,18845.53,206.27,0.49,114.26,23.18
2025-07-17 05:00:00,25.8,997.5,88.0,28.0,27200.0,0.6,1003.3,33.2,0.0,7.0,341.0,0.6,12.0,0.8,0.0,59297,6.814718808010219,25.447072656803527,9.361126022012675,0.5004231940859275,29.411504595415835,12.491896228613838,28.204998258010704,74.95,258.5,26.38,0.17,0.41,0.24,0.0,1003.88,97.8,0.0,0.02,1004.1,26.97,0.0,-0.13,0.75,19557.81,170.01,0.76,114.26,23.18
2025-07-17 06:00:00,25.7,998.4,91.0,27.4,26500.0,1.1,1004.2,33.2,0.0,330.0,329.0,0.9,322.0,1.1,0.0,59297,6.230172155229299,19.502847899404127,14.269931930857519,0.5004231940859275,27.80651287447083,11.90561634550926,26.685510973762163,76.57,178.97,26.45,0.17,0.77,0.24,0.0,1004.2,98.79,0.0,0.02,1004.42,26.88,0.0,-0.14,0.85,3809.12,170.49,0.86,114.26,23.18
2025-07-17 07:00:00,26.2,998.8,89.0,28.2,30000.0,1.1,1004.6,34.0,0.0,357.0,353.0,1.1,1.0,1.2,0.0,59297,6.735484140321382,17.710252206851393,17.325690923176428,0.5008666151611281,29.27745567465795,13.041011563510336,28.502134140721356,234.17,161.03,27.09,0.17,0.99,0.34,0.01,1004.61,94.89,0.0,0.02,1004.83,28.21,0.0,1.0,1.43,13679.69,215.03,1.74,114.26,23.18
2025-07-17 08:00:00,26.3,998.8,80.0,30.2,30000.0,2.5,1004.6,34.3,0.0,213.0,206.0,1.8,218.0,2.9,0.0,59297,6.914546086648159,15.62398487702046,23.137182262292185,0.5009464165970934,31.585501407631362,14.973162809540012,30.81837772738728,288.34,237.55,27.42,0.17,1.0,0.21,0.07,1004.31,92.42,0.0,0.02,1004.53,29.0,0.0004348755,1.16,0.97,12867.54,230.01,1.51,114.26,23.18
2025-07-17 09:00:00,26.0,999.2,75.0,31.0,30000.0,2.0,1005.0,33.6,0.0,197.0,209.0,2.1,218.0,2.9,0.0,59297,6.321183497417003,15.041477852780366,34.394910584688446,0.5008235315830339,30.39519378121397,15.15380276132329,29.655146898469788,542.69,380.41,27.55,0.17,0.97,0.04,0.05,1004.49,86.02,0.0,0.02,1004.71,30.39,0.0,1.14,0.31,22367.42,254.65,1.18,114.26,23.18
2025-07-17 10:00:00,26.8,999.5,71.0,32.8,29700.0,1.3,1005.3,35.3,0.0,236.0,246.0,1.6,230.0,1.6,0.0,59297,5.930733866906522,10.625360023864632,57.3989552198711,0.5006103514368796,29.223753346626072,14.907483960717558,28.48370646388189,709.1,498.92,27.44,0.17,1.0,0.05,0.05,1004.95,80.99,0.0,0.02,1005.17,31.33,0.0,1.44,0.15,27913.56,264.04,1.45,114.26,23.18
2025-07-17 11:00:00,26.0,999.4,66.0,33.3,28400.0,2.3,1005.2,33.7,0.0,197.0,269.0,1.5,203.0,3.2,0.0,59297,5.94498570520782,8.04882229209648,89.9661528667663,0.5008558531535132,33.00085013082236,19.186377222627645,32.260803248078176,921.5,639.16,27.38,0.17,1.0,0.02,0.04,1004.92,75.51,0.0,0.02,1005.13,32.5,0.0,1.94,0.3,28450.65,261.34,1.97,114.26,23.18
2025-07-17 12:00:00,25.8,998.5,62.0,34.2,26100.0,1.7,1004.3,33.3,0.0,235.0,253.0,1.6,222.0,1.9,0.0,59297,5.819763071658196,7.916569248522701,117.37346796553355,0.5007032147590653,37.354616241865834,23.118554507674737,39.31969558193138,1007.64,804.12,27.07,0.17,1.0,0.04,0.05,1004.22,71.7,0.0,0.02,1004.44,33.09,0.0,1.52,0.23,30745.22,261.53,1.53,114.26,23.18
2025-07-17 13:00:00,25.9,997.6,59.0,35.2,28500.0,1.8,1003.4,33.5,0.0,259.0,269.0,1.8,268.0,2.9,0.0,59297,5.82771855628157,7.287111821815083,143.39501790509192,0.500511120934991,38.37367795594225,25.238184298491777,46.24081322142392,962.82,897.22,26.5,0.17,1.0,0.03,0.08,1003.45,67.97,0.0,0.02,1003.67,33.43,0.0,1.63,0.75,30740.62,245.27,1.8,114.26,23.18
2025-07-17 14:00:00,26.5,996.9,58.0,36.1,28800.0,1.8,1002.6,34.6,0.0,311.0,313.0,1.4,317.0,2.2,0.0,59297,5.672720500254617,7.692101837472335,161.63018427671204,0.5005290479706087,43.0456878126463,28.64273645409368,56.35807913122832,542.11,944.76,26.1,0.17,1.0,0.18,0.16,1003.13,71.58,0.0,0.02,1003.35,32.09,0.0,3.16,-1.22,15642.82,291.06,3.38,114.26,23.18
2025-07-17 15:00:00,26.2,996.3,58.0,35.8,28900.0,2.2,1002.0,34.0,0.0,253.0,256.0,1.8,251.0,2.8,0.0,59297,5.912360535580937,8.165954912176948,169.41119233667007,0.5005592990514349,42.29352238225967,28.02975726630242,63.10960080231543,432.08,9866.44,26.46,0.17,1.0,0.0,0.0,1002.44,77.25,0.0,0.02,1002.65,31.13,0.0,1.3,-1.0,16755.76,307.77,1.64,114.26,23.18
2025-07-17 16:00:00,26.5,995.6,58.0,36.1,29300.0,1.2,1001.3,34.6,0.0,280.0,298.0,1.4,315.0,1.5,0.0,59297,5.908182518827329,8.762654428844213,184.6088233425161,0.5004702892883974,48.21273373581557,30.285270067219088,81.2176027280462,542.97,945.18,26.83,0.17,0.98,0.02,0.0,1001.49,75.02,0.0,0.02,1001.71,32.04,0.0,1.59,-0.07,27769.91,272.37,1.59,114.26,23.18
2025-07-17 17:00:00,26.6,994.9,68.0,33.4,23500.0,1.7,1000.7,34.9,0.0,297.0,291.0,1.9,331.0,2.0,60.0,59297,5.900999898183958,8.665250888576278,189.75222512077747,0.5005644240542442,49.55483316756042,31.285764804921005,86.50192007790427,609.64,1049.15,26.77,0.17,0.99,0.09,0.0,1000.62,74.18,0.0,0.02,1000.84,32.18,0.0,1.6,0.26,28417.84,260.63,1.62,114.26,23.18
2025-07-17 18:00:00,26.7,995.0,68.0,33.5,28700.0,1.9,1000.8,35.1,0.0,255.0,265.0,1.6,256.0,2.2,0.0,59297,5.909506673227276,11.831626030133087,177.55626086823847,0.5007339165315656,54.55737905266492,32.73262086523639,72.98009501122738,471.31,1162.11,26.77,0.17,0.91,0.04,0.02,1000.86,75.59,0.0,0.02,1001.07,31.83,0.0,0.75,0.51,28411.88,235.51,0.91,114.26,23.18
2025-07-17 19:00:00,27.0,995.5,74.0,32.3,7400.0,1.3,1001.3,35.7,0.0,284.0,280.0,1.4,293.0,1.4,0.0,59297,5.9352008170277575,12.32288741718258,151.14476225798316,0.5007909417327496,50.308494854343614,29.67109043049486,48.57604037545741,28.19,3531.6,27.81,0.17,1.0,0.01,0.04,1001.41,85.69,0.0,0.02,1001.62,30.72,0.0,-0.21,0.16,28407.56,126.87,0.26,114.26,23.18
2025-07-17 20:00:00,26.6,996.2,78.0,31.0,8000.0,0.9,1002.0,35.0,0.0,338.0,330.0,1.1,348.0,1.1,0.0,59297,5.904836144701731,13.400792609730297,133.49354990438175,0.5018780638576782,50.615762653089575,29.562104300108274,48.32440642521726,53.74,2824.95,27.21,0.17,1.0,0.0,0.1,1001.46,83.61,0.0,0.02,1001.67,30.53,0.001701355,-0.71,-0.94,28402.23,36.83,1.18,114.26,23.18
2025-07-17 21:00:00,27.1,996.4,83.0,30.4,14800.0,1.1,1002.2,36.0,0.0,347.0,336.0,1.3,346.0,1.3,0.0,59297,5.993228083762286,13.499229921221621,124.0370162045256,0.50191673614743,53.007973471119634,31.15254108486109,49.383594399794006,24.88,3287.84,27.51,0.17,0.79,0.0,0.06,1001.76,89.5,0.0,0.02,1001.98,29.65,0.0,-0.76,-0.14,24931.95,79.49,0.77,114.26,23.18
2025-07-17 22:00:00,27.3,996.9,88.0,29.6,12100.0,1.1,1002.7,36.4,0.0,351.0,332.0,1.2,356.0,1.2,0.0,59297,6.697835664571217,14.175779963229864,110.55826289956391,0.5021196875518829,53.09853199928979,31.403853355360276,49.61063442826248,10.65,2611.15,27.46,0.17,0.95,0.0,0.06,1002.11,91.8,0.0,0.02,1002.33,29.17,0.0,-0.06,-0.05,22593.39,50.05,0.08,114.26,23.18
2025-07-17 23:00:00,27.0,996.6,89.0,29.1,12500.0,1.1,1002.4,35.8,0.0,316.0,311.0,1.2,319.0,1.3,0.0,59297,6.63047410942441,15.803542119353153,93.23479813342594,0.5225227887597993,54.2483443125638,33.037780424604534,50.522584106461515,18.81,2824.21,27.31,0.17,0.98,0.0,0.03,1002.18,93.06,0.0,0.02,1002.4,28.77,0.0,-0.13,-0.19,22590.27,33.97,0.23,114.26,23.18
2025-07-18 00:00:00,26.8,996.1,89.0,28.9,15200.0,0.8,1001.9,35.4,0.0,357.0,353.0,1.0,354.0,1.0,0.0,59297,6.044657015711893,17.83053767648552,75.45561904413525,0.5221859937699632,53.3386312192231,32.42663586740079,50.68107575135482,34.77,11745.74,26.96,0.17,0.97,0.0,0.01,1001.49,91.44,0.0,0.02,1001.71,28.72,0.0,-0.21,-0.24,22583.84,40.84,0.32,114.26,23.18
2025-07-18 01:00:00,26.6,995.6,90.0,28.5,15600.0,1.0,1001.3,35.0,0.0,347.0,338.0,1.0,357.0,1.2,0.0,59297,6.041040524808086,18.017583763950256,69.85098426707833,0.5137704957435206,55.67462834197637,34.76629918127506,52.325911305264235,58.15,,26.53,0.17,0.04,0.0,0.0,1001.14,89.38,0.0,0.02,1001.36,28.67,0.0,0.02,-0.28,24912.57,354.96,0.28,114.26,23.18
2025-07-18 02:00:00,26.6,1000.2,88.0,30.0,15600.0,0.2,1001.3,35.0,0.0,347.0,338.0,0.1,357.0,1.2,0.0,59297,6.01844606630385,24.553797622513866,48.83538665637117,0.5883014637455656,58.108816269001714,37.34889339022414,55.18544041215191,60.78,,26.11,0.17,0.05,0.0,0.0,1000.94,88.55,0.0,0.02,1001.16,28.4,0.0,-0.03,-0.44,24906.93,4.16,0.45,114.26,23.18
2025-07-18 03:00:00,26.6,996.7,78.0,31.0,15600.0,0.0,1001.3,35.0,0.0,350.0,237.0,0.3,357.0,1.2,0.0,59297,6.769197044925225,29.363207989760323,29.8131444983643,0.6008850043900918,62.56365482052469,39.01228270732043,57.26012278348766,57.28,5807.83,25.84,0.17,0.39,0.0,0.05,1000.57,88.34,0.0,0.02,1000.79,28.16,0.0,-0.01,-0.54,24901.73,0.98,0.54,114.26,23.18
2025-07-18 04:00:00,26.3,995.3,91.0,28.0,15200.0,1.2,1001.0,34.3,0.0,353.0,353.0,1.2,354.0,1.3,0.0,59297,7.616841896904938,23.10341762108248,36.88916622133986,0.6007360744072959,59.87309252441852,37.351422226822585,55.49968688112498,25.56,12946.69,25.63,0.17,1.0,0.0,0.03,1000.66,87.42,0.0,0.02,1000.87,28.13,0.0,-0.01,-0.15,24896.94,4.26,0.15,114.26,23.18
2025-07-18 05:00:00,26.0,995.1,90.0,27.9,9900.0,1.7,1000.9,33.8,0.0,358.0,351.0,1.8,356.0,1.9,0.0,59297,7.624395733492801,12.393428648240537,61.3017806006725,0.5007557175788772,42.6903492824946,24.940337175429388,41.447740987119396,40.63,14166.08,25.54,0.17,0.97,0.0,0.04,1000.64,88.23,0.0,0.02,1000.86,27.87,0.0,-0.09,-0.2,24890.42,25.08,0.22,114.26,23.18
2025-07-18 06:00:00,26.1,995.8,91.0,27.8,11800.0,1.3,1001.6,33.9,0.0,344.0,339.0,1.3,329.0,1.3,0.0,59297,6.012104758196353,7.911362437557295,72.58857763078892,0.5006152879100019,23.41602344616744,13.064502835927502,23.72527957787826,50.47,10787.48,25.45,0.17,1.0,0.0,0.0,1000.66,89.03,0.0,0.02,1000.88,27.63,0.0,0.14,-0.49,24885.58,344.23,0.51,114.26,23.18
2025-07-18 07:00:00,26.4,995.7,90.0,28.3,13400.0,0.7,1001.5,34.6,0.0,307.0,304.0,0.9,313.0,0.8,0.0,59297,5.91748471781043,10.537800761717172,66.7270732057035,0.5009002412276409,24.46717086900687,12.600398628744465,23.29512247583093,59.41,14475.92,25.92,0.17,0.99,0.03,0.0,1000.66,85.26,0.0,0.02,1000.88,28.85,0.0,0.25,-0.11,24881.76,293.92,0.28,114.26,23.18
2025-07-18 08:00:00,26.9,995.3,83.0,30.2,14500.0,0.8,1001.1,35.6,0.0,76.0,38.0,0.8,52.0,1.0,0.0,59297,5.916018858776983,14.740114912984419,55.98828124266653,0.5059456735255493,32.895974744506525,18.137116031868015,32.15592786176234,433.03,3779.51,27.32,0.17,1.0,0.01,0.25,1001.27,82.49,0.0,0.02,1001.48,30.88,0.0,2.53,-0.12,23640.45,272.67,2.53,114.26,23.18
2025-07-18 09:00:00,26.9,996.3,77.0,31.5,15800.0,1.2,1002.1,35.5,0.0,26.0,29.0,1.2,356.0,1.3,0.0,59297,5.926807682742652,17.688686746308704,64.31717716272638,0.6013906495375955,43.23746068080417,25.341440769252213,42.49741379805999,426.66,1280.48,27.44,0.17,1.0,0.03,0.48,1001.05,78.7,0.0,0.02,1001.26,31.83,0.0,0.8,-0.65,27817.82,308.98,1.03,114.26,23.18
2025-07-18 10:00:00,27.4,995.7,75.0,32.5,14400.0,1.5,1001.5,36.6,0.0,4.0,1.0,1.2,350.0,2.3,0.0,59297,7.768187942943461,18.082197805485137,77.48849520695904,0.6013906495375955,44.43350015314095,24.290449645220516,43.292198830406164,396.52,2023.99,26.93,0.17,1.0,0.03,0.4,1001.15,79.32,0.0,0.02,1001.37,31.16,0.0,-0.91,-0.52,11446.93,60.29,1.05,114.26,23.18
2025-07-18 11:00:00,27.4,994.7,73.0,32.9,14700.0,1.4,1000.5,36.5,0.0,254.0,282.0,1.0,265.0,1.9,0.0,59297,6.930546238324576,15.421904266566244,112.55877310196954,0.6013906495375955,54.33293705203901,32.55977299156627,51.733158606021924,355.4,436.97,26.87,0.17,0.99,0.2,0.1,1000.93,82.12,0.0,0.02,1001.15,30.49,0.0,0.24,1.26,11377.55,190.7,1.28,114.26,23.18
2025-07-18 12:00:00,28.5,994.0,75.0,33.6,13000.0,0.8,999.8,39.0,0.0,127.0,150.0,1.1,84.0,1.4,0.0,59297,5.9078355401442995,8.127568298390317,99.13729548606567,0.5059680379127459,32.87352952070733,21.68534057426216,34.62830951212531,380.64,842.4,26.91,0.17,1.0,0.15,0.16,1001.13,87.38,0.0,0.02,1001.35,29.45,0.01,-0.54,-0.74,5996.23,36.13,0.91,114.26,23.18
2025-07-18 13:00:00,25.5,993.7,75.0,30.5,22000.0,6.1,999.5,32.7,0.0,221.0,220.0,5.8,219.0,7.3,0.0,59297,5.929466726260182,9.112974885955996,117.71399747185177,0.5021999470990731,40.48284558724439,25.77681498177572,40.895095740052696,335.4,379.34,26.66,0.17,1.0,0.08,0.07,1000.6,86.85,0.0,0.02,1000.82,29.3,0.0,-0.27,-0.62,14670.39,23.51,0.68,114.26,23.18
2025-07-18 14:00:00,24.0,993.7,76.0,28.7,30000.0,5.3,999.5,29.9,0.0,185.0,174.0,4.3,184.0,6.3,0.0,59297,5.91949815821694,11.436208558730778,92.8507792523083,0.5008821110139168,44.634331855204216,26.173915048926325,44.46583776754418,614.4,496.81,26.39,0.17,1.0,0.3,0.12,999.52,79.46,0.0,0.02,999.74,30.56,0.0,-0.36,-0.9,18229.19,22.05,0.97,114.26,23.18
2025-07-18 15:00:00,24.8,992.5,91.0,26.4,6100.0,2.5,998.3,31.3,0.7,135.0,183.0,2.7,119.0,3.4,62.0,59297,5.894156384288461,9.893877952363635,88.06319466778973,0.44423119954222345,25.63733809041964,14.164712028527445,27.81451099855653,422.16,9521.8,26.28,0.17,1.0,0.0,0.06,998.41,82.13,0.0,0.02,998.62,29.87,0.0,-1.23,-1.26,6719.25,44.4,1.76,114.26,23.18
2025-07-18 16:00:00,25.6,992.5,86.0,28.2,27600.0,1.4,998.3,32.8,0.3,219.0,204.0,1.5,223.0,1.5,21.0,59297,5.848429484193214,8.94574269785667,83.67391116700203,0.4441429165768576,20.537241670863132,10.13679219464945,26.569636066798413,424.06,9836.35,26.31,0.17,1.0,0.01,0.01,997.85,82.98,0.0,0.02,998.06,29.73,0.0,0.45,-1.09,12831.85,337.47,1.18,114.26,23.18
2025-07-18 17:00:00,25.3,991.7,81.0,29.0,29500.0,1.0,997.5,32.4,0.0,230.0,280.0,0.8,232.0,1.2,21.0,59297,5.89762896830692,12.219392698709736,75.07783031454565,0.5004962434255884,20.90225844650458,10.953751219227609,23.920335934829115,424.58,5178.9,26.3,0.17,1.0,0.0,0.06,997.87,82.72,0.0,0.02,998.09,29.77,0.0,0.64,-1.29,22473.64,333.49,1.44,114.26,23.18
2025-07-18 18:00:00,25.4,992.4,84.0,28.4,20100.0,2.5,998.2,32.4,0.0,222.0,230.0,2.3,225.0,2.9,0.0,59297,5.883482803432487,13.981104413675705,71.14163443333332,0.5017542114857897,21.86695259793675,11.963295095774528,22.980235794587735,366.88,5180.96,26.31,0.17,1.0,0.0,0.09,998.02,84.25,0.0,0.02,998.23,29.46,0.0,0.26,-1.47,23933.06,350.11,1.49,114.26,23.18
2025-07-18 19:00:00,24.8,992.9,82.0,28.2,18600.0,1.4,998.7,31.3,0.0,199.0,197.0,1.5,205.0,1.7,0.0,59297,5.901503149330992,16.962951108959075,66.88469312995569,0.5017485359501611,23.999461118401545,12.445864475813014,24.807247337783597,328.91,5182.03,26.75,0.17,1.0,0.01,0.03,998.4,89.64,0.0,0.02,998.61,28.85,0.0,-0.49,-0.51,24413.35,43.52,0.71,114.26,23.18
2025-07-18 20:00:00,25.4,993.6,87.0,27.8,20000.0,1.1,999.4,32.4,0.0,341.0,317.0,1.0,325.0,1.1,0.0,59297,5.893155267563699,18.00098834588178,65.97427174405574,0.5055223022994625,30.0455313727076,16.410558627245177,26.414453100799303,280.77,2020.17,26.15,0.17,1.0,0.0,0.1,998.73,91.33,0.0,0.02,998.95,27.91,0.00071929954,1.55,-0.31,21924.49,281.43,1.58,114.26,23.18
2025-07-18 21:00:00,25.3,994.5,89.0,27.3,8100.0,2.0,1000.3,32.2,0.2,350.0,333.0,2.0,357.0,3.7,60.0,59297,5.894769453496834,23.558719588645385,55.92757380395363,0.5224939903960878,38.1663416579719,21.480766335442116,32.45712211537088,78.16,215.2,25.66,0.17,1.0,0.34,0.22,1000.22,97.1,0.0,0.02,1000.43,26.37,0.01,-0.33,0.77,11291.7,156.57,0.84,114.26,23.18
2025-07-18 22:00:00,24.9,994.3,91.0,26.5,13400.0,1.1,1000.1,31.4,0.0,322.0,326.0,1.2,322.0,1.5,0.0,59297,5.902676737284942,26.129385288096362,47.86820730387503,0.5055908579195917,37.141387768348345,21.986861058926923,34.81806678097597,222.5,752.19,25.57,0.17,1.0,0.11,0.01,999.54,98.82,0.0,0.02,999.76,25.98,0.0,-1.24,-2.08,3193.83,30.95,2.42,114.26,23.18
2025-07-18 23:00:00,24.8,993.7,92.0,26.3,15100.0,1.4,999.5,31.4,0.0,314.0,309.0,1.2,305.0,1.7,0.0,59297,5.988230076591297,18.96601473980744,54.86537938402758,0.5019994042563495,36.0704781035767,21.98258661679761,34.27605056527277,182.8,8274.68,25.56,0.17,1.0,0.0,0.0,999.07,97.69,0.0,0.02,999.28,26.16,0.0,-0.14,-1.27,6829.1,6.14,1.27,114.26,23.18
