DATE,dt,p,rh,t,vis,ws_2min,slp,vapor,precipitation,wd_2min,wd_10min,ws_10min,wd_instant,ws_instant,phenomena,station_id,SO2,NO2,CO,O3,PM10,PM2.5,AQI,ec_vis,ec_sh2,ec_t2m,ec_d2m,ec_sp,ec_msl,ec_u10,ec_v10,ec_rh,ec_ws,ec_wd,ec_cbh,ec_sf,ec_blh,ec_fal,ec_lcc,ec_mcc,ec_hcc,ec_tp
2025-05-02 12:00:00,2.8,859.8,21.0,27.0,11200.0,2.2,1004.7,7.5,0.0,312.0,301.0,2.8,340.0,2.8,0.0,51828,2.36,9.21,0.26,80.73,139.4,25.7,90.46,11719.35,0.0,28.13,-1.68,858.85,1008.3,4.38,-0.68,14.22,4.43,278.8,,0.0,1025.26,0.21,0.0,0.0,0.0,0.0
2025-05-02 12:00:00,-3.7,856.5,13.0,27.0,3400.0,4.6,1005.8,4.6,0.0,260.0,262.0,4.8,228.0,8.2,7.0,51839,3.85,10.55,0.3,78.72,117.3,27.48,89.68,9261.35,0.0,27.83,-10.82,856.21,1008.06,6.99,1.35,7.18,7.12,259.1,,0.0,649.51,0.24,0.0,0.0,0.0,0.0
2025-05-02 12:00:00,2.2,860.2,19.0,28.0,12000.0,2.5,1006.0,7.2,0.0,321.0,297.0,3.0,335.0,4.6,0.0,51818,4.17,8.9,0.3,86.93,105.43,24.08,84.1,13661.35,0.0,27.58,-2.27,856.89,1008.26,3.72,-1.92,14.06,4.19,297.35,,0.0,1010.64,0.27,0.0,0.0,0.09,0.0
2025-05-02 12:00:00,4.0,855.7,24.0,26.1,9200.0,3.0,1006.4,8.1,0.0,229.0,223.0,2.4,231.0,3.2,0.0,51931,3.42,9.62,0.3,79.28,124.6,28.23,95.38,10455.35,0.0,27.2,-4.9,856.93,1008.96,3.62,-0.33,11.8,3.63,275.28,,0.0,720.14,0.21,0.0,0.0,0.0,0.0
2025-05-02 13:00:00,4.6,861.5,22.0,28.3,14600.0,4.0,998.9,8.5,0.0,300.0,302.0,4.5,315.0,4.7,0.0,51829,2.36,6.5,0.21,82.61,274.19,44.61,187.36,11122.56,0.0,30.34,-1.85,867.05,1006.67,4.19,-1.19,12.36,4.36,285.8,,0.0,1168.98,0.24,0.0,0.0,0.0,0.0
2025-05-02 13:00:00,2.7,859.4,19.0,28.5,7500.0,4.7,1004.1,7.4,0.0,310.0,301.0,3.6,303.0,6.6,0.0,51828,3.42,5.77,0.21,81.79,251.08,30.71,140.98,11718.56,0.0,30.0,-2.63,858.06,1006.96,3.72,-1.5,11.89,4.01,292.01,,0.0,1375.85,0.21,0.0,0.0,0.0,0.0
2025-05-02 13:00:00,-4.3,855.8,11.0,29.1,5100.0,5.1,1004.8,4.4,0.0,247.0,271.0,3.9,233.0,7.0,5.0,51839,3.42,7.42,0.3,85.92,186.37,36.67,143.86,9262.56,0.0,29.31,-10.01,855.73,1007.2,6.6,0.89,7.03,6.66,262.32,,0.0,800.48,0.24,0.0,0.0,0.0,0.0
2025-05-02 13:00:00,4.7,854.8,23.0,27.7,12500.0,1.7,1005.0,8.5,0.0,284.0,283.0,2.3,287.0,2.2,0.0,51931,3.42,7.4,0.26,85.17,208.37,40.04,162.55,10454.56,0.0,29.25,-4.25,856.26,1007.7,2.92,-0.9,11.0,3.06,287.08,,0.0,1076.98,0.21,0.0,0.0,0.0,0.0
2025-05-02 13:00:00,2.5,859.7,18.0,29.2,9200.0,1.9,1005.6,7.3,0.0,330.0,310.0,2.4,354.0,3.1,0.0,51818,4.17,6.03,0.26,87.62,183.31,34.87,139.95,13660.56,0.0,28.85,-2.33,856.31,1007.34,3.25,-2.55,13.0,4.14,308.13,,0.0,1204.98,0.27,0.0,0.0,0.24,0.0
2025-05-02 13:00:00,2.4,858.6,18.0,29.1,9400.0,4.3,999.3,7.3,0.0,271.0,287.0,3.6,273.0,5.9,0.0,51826,3.34,6.53,0.21,83.81,239.5,43.2,178.74,10452.56,0.0,28.99,-2.15,858.41,1007.23,4.99,-2.57,13.06,5.61,297.23,,0.0,942.85,0.26,0.0,0.0,0.0,0.0
2025-05-02 14:00:00,2.2,853.7,18.0,28.9,15400.0,2.2,1004.0,7.2,0.0,262.0,279.0,2.4,278.0,3.9,0.0,51931,3.42,5.93,0.26,91.3,210.0,46.44,151.44,10456.8,0.0,30.91,-5.03,855.44,1006.33,2.41,-1.95,9.42,3.1,308.94,,0.0,1508.68,0.21,0.0,0.0,0.0,0.0
2025-05-02 14:00:00,2.6,858.9,16.0,31.4,4900.0,1.4,1004.1,7.4,0.0,330.0,341.0,2.2,6.0,2.9,6.0,51818,4.07,5.93,0.26,87.85,183.11,40.76,130.83,13660.8,0.0,30.04,-2.82,855.65,1006.28,2.83,-2.75,11.7,3.95,314.2,10057.84,0.0,1542.68,0.27,0.0,0.0,0.54,0.0
2025-05-02 14:00:00,-6.8,854.8,8.0,31.4,8500.0,2.8,1003.3,3.7,0.0,282.0,290.0,3.0,259.0,4.4,0.0,51839,3.42,5.93,0.3,93.45,189.38,41.37,135.84,9262.8,0.0,30.69,-9.91,855.09,1006.11,5.56,-0.4,6.54,5.58,274.07,,0.0,1024.18,0.24,0.0,0.0,0.0,0.0
2025-05-02 14:00:00,2.9,858.0,17.0,30.7,10000.0,3.6,998.2,7.5,0.0,287.0,284.0,3.2,259.0,4.5,0.0,51826,3.34,5.93,0.21,88.18,239.33,50.97,164.92,10452.8,0.0,30.79,-3.64,857.75,1006.01,3.69,-2.72,10.55,4.58,306.38,,0.0,1304.05,0.26,0.0,0.0,0.0,0.0
2025-05-02 14:00:00,2.6,860.8,18.0,29.4,11300.0,5.3,998.3,7.4,0.0,314.0,310.0,5.1,337.0,7.2,0.0,51829,2.36,5.93,0.21,85.08,271.06,52.94,171.19,11122.8,0.0,31.95,-3.25,866.25,1005.38,2.96,-1.78,10.16,3.45,301.05,,0.0,1558.8,0.24,0.0,0.0,0.05,0.0
2025-05-02 14:00:00,2.2,858.6,17.0,29.9,7900.0,3.6,1002.6,7.2,0.0,325.0,328.0,3.5,326.0,6.0,0.0,51828,3.42,4.96,0.21,83.39,276.42,40.46,159.37,11718.8,0.0,31.27,-3.8,857.34,1005.83,3.05,-1.99,10.13,3.64,303.06,10352.84,0.0,1562.8,0.21,0.0,0.0,0.38,0.0
2025-05-02 15:00:00,0.8,857.7,15.0,30.3,6900.0,3.3,1001.8,6.5,0.0,309.0,317.0,4.2,317.0,4.2,7.0,51828,2.36,5.0,0.21,85.62,312.07,51.37,178.3,11721.18,0.0,32.25,-4.64,856.34,1004.41,2.24,-2.1,9.0,3.07,313.2,10081.87,0.0,1970.84,0.21,0.0,0.0,0.7,0.0
2025-05-02 15:00:00,3.5,859.9,18.0,30.5,11700.0,4.2,997.4,7.9,0.0,306.0,298.0,3.5,312.0,5.2,0.0,51829,2.36,5.0,0.21,87.61,303.48,63.31,199.84,11125.18,0.0,33.08,-4.03,865.22,1003.9,1.69,-2.12,8.98,2.71,321.42,10297.37,0.0,2160.46,0.24,0.0,0.0,0.59,0.0
2025-05-02 15:00:00,-14.5,853.7,4.0,32.9,17600.0,1.9,1001.9,2.0,0.0,238.0,238.0,2.1,214.0,2.4,0.0,51839,3.34,4.0,0.3,95.78,195.7,47.32,149.29,9263.18,0.0,31.65,-9.95,854.13,1004.7,4.0,-1.63,6.17,4.32,292.2,,0.0,1305.46,0.24,0.0,0.0,0.0,0.0
2025-05-02 15:00:00,0.6,852.7,14.0,31.2,13000.0,2.2,1002.2,6.4,0.0,323.0,343.0,2.9,343.0,2.8,0.0,51931,2.36,5.0,0.26,93.63,223.31,54.42,171.73,10457.18,0.0,31.92,-6.26,854.37,1004.8,1.9,-3.04,8.1,3.58,327.93,,0.0,1725.84,0.21,0.0,0.0,0.0,0.0
2025-05-02 15:00:00,1.1,858.0,14.0,31.9,6200.0,2.5,1001.7,6.6,0.0,356.0,337.0,2.4,25.0,3.1,6.0,51818,3.42,5.0,0.26,89.34,203.27,47.16,149.34,13659.18,0.0,31.05,-3.41,854.65,1004.84,2.03,-2.87,10.56,3.51,324.75,9787.37,0.0,1987.09,0.27,0.0,0.0,0.86,0.0
2025-05-02 15:00:00,-0.9,857.1,12.0,32.1,10000.0,2.9,997.0,5.7,0.0,285.0,302.0,2.3,318.0,3.4,0.0,51826,2.36,5.0,0.21,90.59,261.68,60.6,190.75,10455.18,0.0,31.88,-5.21,856.82,1004.63,1.99,-3.16,8.8,3.73,327.82,,0.0,1840.34,0.26,0.0,0.0,0.0,0.0
2025-05-02 16:00:00,-14.0,852.9,4.0,33.6,21500.0,1.9,1000.9,2.1,0.0,28.0,40.0,2.3,42.0,2.3,0.0,51839,3.42,3.05,0.3,99.84,190.06,50.31,139.62,9263.74,0.0,32.39,-9.94,853.2,1003.36,2.29,-2.33,5.92,3.27,315.51,,0.0,1796.78,0.24,0.0,0.0,0.0,0.0
2025-05-02 16:00:00,-1.7,851.8,11.0,32.5,10400.0,2.3,1001.3,5.4,0.0,10.0,325.0,2.7,11.0,2.9,0.0,51931,3.42,3.05,0.26,98.72,215.59,59.21,158.92,10455.74,0.0,32.58,-6.75,853.38,1003.43,1.02,-3.48,7.52,3.63,343.65,,0.0,1839.41,0.21,0.0,0.0,0.0,0.0
2025-05-02 16:00:00,-0.5,857.0,12.0,32.5,7500.0,2.6,1000.6,5.9,0.0,10.0,12.0,2.3,17.0,3.5,0.0,51818,4.07,4.0,0.26,94.16,188.52,51.15,136.59,13657.74,0.0,31.75,-3.74,853.65,1003.45,1.25,-2.56,9.91,2.85,333.94,9383.87,0.0,2333.28,0.27,0.0,0.0,0.89,0.0
2025-05-02 16:00:00,3.0,859.0,16.0,31.9,11800.0,2.8,996.2,7.6,0.0,336.0,303.0,2.5,9.0,5.0,0.0,51829,3.34,3.05,0.21,95.55,289.79,70.02,182.71,11123.74,0.0,33.78,-4.94,864.22,1002.54,0.37,-2.59,8.07,2.62,351.83,10024.37,0.0,2715.66,0.24,0.0,0.0,0.92,0.0
2025-05-02 16:00:00,-2.2,856.0,10.0,33.6,11000.0,2.1,995.6,5.2,0.0,60.0,43.0,2.2,360.0,2.4,0.0,51826,3.34,3.05,0.21,97.03,251.2,66.8,175.29,10453.74,0.0,32.41,-6.58,855.88,1003.37,0.57,-3.4,7.69,3.44,350.45,,0.0,2003.41,0.26,0.0,0.0,0.37,0.0
2025-05-02 16:00:00,1.0,856.8,14.0,31.7,7300.0,3.1,1000.2,6.5,0.0,263.0,316.0,2.8,272.0,3.9,0.0,51828,2.36,2.14,0.21,95.1,306.53,61.7,176.37,11719.74,0.0,33.04,-5.52,855.34,1002.99,1.32,-2.14,8.05,2.51,328.32,9810.37,0.0,2723.28,0.21,0.0,0.0,0.95,0.0
2025-05-02 17:00:00,-0.5,857.9,12.0,32.5,11400.0,1.4,994.9,5.9,0.0,338.0,328.0,2.2,323.0,1.8,0.0,51829,3.42,4.0,0.21,102.86,268.86,67.05,165.78,11122.82,0.0,34.07,-6.16,863.44,1001.5,-1.12,-2.63,7.23,2.86,23.07,9752.89,0.0,3007.31,0.24,0.0,0.0,0.89,0.0
2025-05-02 17:00:00,-13.9,852.0,4.0,33.7,18300.0,1.9,999.9,2.1,0.0,95.0,92.0,2.3,360.0,1.7,0.0,51839,4.18,3.99,0.3,104.79,221.12,50.91,145.91,9264.82,0.0,32.63,-10.47,852.36,1002.22,0.51,-2.44,5.6,2.49,348.1,,0.0,2664.43,0.24,0.0,0.0,0.0,0.0
2025-05-02 17:00:00,-0.5,855.7,12.0,32.5,7800.0,1.9,998.7,5.9,0.0,307.0,283.0,1.7,252.0,3.3,0.0,51828,3.42,3.99,0.21,101.99,260.56,62.9,150.04,11718.82,0.0,33.33,-6.21,854.57,1001.92,0.51,-1.95,7.51,2.01,345.24,9674.89,0.0,2908.18,0.21,0.0,0.0,0.86,0.0
2025-05-02 17:00:00,0.9,855.9,13.0,32.9,10000.0,2.2,999.1,6.5,0.0,285.0,352.0,2.1,293.0,3.2,0.0,51818,4.18,4.97,0.26,95.79,169.88,50.45,124.1,13662.82,0.0,32.33,-3.99,852.88,1002.32,0.62,-2.32,9.41,2.4,345.12,9252.39,0.0,2659.81,0.27,0.0,0.0,0.87,0.0
2025-05-02 17:00:00,-7.2,850.9,7.0,33.2,14400.0,0.9,1000.3,3.6,0.0,324.0,14.0,2.0,17.0,1.3,0.0,51931,4.07,3.99,0.26,104.29,232.05,58.2,154.08,10456.82,0.0,32.82,-8.21,852.62,1002.38,-0.07,-3.1,6.62,3.1,1.32,,0.0,2162.93,0.21,0.0,0.0,0.03,0.0
2025-05-02 17:00:00,-6.3,854.9,7.0,34.4,18800.0,1.5,994.0,3.8,0.0,12.0,334.0,1.4,352.0,1.5,0.0,51826,3.42,4.0,0.21,103.46,249.85,64.54,161.97,10454.82,0.0,32.62,-7.08,855.1,1002.32,-0.21,-3.21,7.31,3.22,3.81,9946.89,0.0,2132.81,0.26,0.0,0.0,0.92,0.0
2025-05-02 18:00:00,-6.3,850.1,7.0,34.4,15500.0,0.8,999.1,3.8,0.0,309.0,279.0,1.0,343.0,1.0,0.0,51931,4.07,5.0,0.26,104.23,262.67,63.8,161.76,10455.91,0.0,32.89,-9.26,851.94,1001.42,-0.85,-2.0,6.07,2.17,23.16,10061.4,0.0,2546.05,0.21,0.0,0.0,0.45,0.0
2025-05-02 18:00:00,-6.4,854.2,7.0,34.3,17600.0,0.9,993.0,3.8,0.0,302.0,339.0,1.1,326.0,1.1,0.0,51826,3.42,5.0,0.21,104.43,260.61,63.31,155.6,10453.91,0.0,32.61,-7.52,854.42,1001.41,-0.65,-2.46,7.07,2.55,14.86,,0.0,2223.8,0.26,0.0,0.0,0.72,0.0
2025-05-02 18:00:00,-2.9,855.0,10.0,32.7,9400.0,1.7,998.5,4.9,0.0,78.0,20.0,1.4,54.0,2.4,0.0,51828,3.42,5.93,0.21,105.47,227.02,60.42,131.05,11719.91,0.0,33.57,-6.63,853.79,1000.82,0.02,-1.65,7.18,1.65,359.47,8736.4,0.0,3161.67,0.21,0.0,0.0,0.84,0.0
2025-05-02 18:00:00,-11.2,851.3,5.0,33.6,20100.0,2.4,999.5,2.6,0.0,147.0,120.0,2.2,158.0,2.9,0.0,51839,4.18,5.0,0.3,103.87,268.17,65.58,172.25,9265.91,0.0,32.74,-11.47,851.59,1001.16,-0.43,-1.67,5.14,1.72,14.59,,0.0,3031.92,0.24,0.0,0.0,0.0,0.0
2025-05-02 18:00:00,-3.0,857.2,10.0,32.5,15500.0,3.7,993.9,4.9,0.0,278.0,297.0,3.1,266.0,4.5,0.0,51829,3.42,5.0,0.21,105.04,257.22,62.58,153.09,11123.91,0.0,33.81,-7.14,862.77,1000.68,-1.85,-2.42,6.81,3.05,37.36,9617.4,0.0,2973.92,0.24,0.0,0.0,0.83,0.0
2025-05-02 18:00:00,1.1,855.1,13.0,33.2,8600.0,1.7,997.9,6.6,0.0,307.0,289.0,1.7,284.0,2.7,0.0,51818,4.18,5.93,0.26,97.86,164.31,47.51,118.61,13661.91,0.0,32.47,-4.49,852.21,1001.42,0.52,-2.41,8.98,2.47,347.74,,0.0,2917.42,0.27,0.0,0.0,0.4,0.0
2025-05-02 19:00:00,1.3,856.6,14.0,32.2,15200.0,3.0,993.3,6.7,0.0,278.0,272.0,2.7,281.0,3.8,0.0,51829,3.42,5.93,0.21,98.91,244.73,55.78,146.53,11123.33,0.0,33.43,-7.58,862.38,1000.17,-1.97,-1.54,6.72,2.5,51.94,,0.0,3059.52,0.24,0.0,0.0,0.23,0.0
2025-05-02 19:00:00,-7.4,850.7,7.0,33.0,21400.0,1.5,998.8,3.5,0.0,142.0,143.0,1.7,121.0,1.9,0.0,51839,4.18,5.0,0.3,99.83,259.9,62.14,166.22,9265.33,0.0,32.53,-12.22,851.13,1000.54,-0.69,-1.55,4.9,1.7,24.02,,0.0,3096.14,0.24,0.0,0.0,0.28,0.0
2025-05-02 19:00:00,-5.2,849.6,8.0,33.6,12600.0,0.8,999.2,4.2,0.0,316.0,307.0,1.0,242.0,1.5,0.0,51931,4.07,5.93,0.3,99.71,253.33,58.86,155.57,10455.33,0.0,32.6,-9.6,851.46,1000.77,-1.46,-1.3,6.01,1.96,48.22,,0.0,2755.02,0.21,0.0,0.0,0.42,0.0
2025-05-02 19:00:00,-1.7,854.5,11.0,32.5,12100.0,2.1,997.8,5.4,0.0,263.0,271.0,2.7,269.0,2.5,0.0,51828,3.42,5.93,0.21,102.45,214.91,54.28,125.8,11717.33,0.0,33.03,-7.16,853.43,1000.39,-0.67,-1.91,7.1,2.03,19.21,7537.4,0.0,3360.14,0.21,0.0,0.0,0.87,0.0
2025-05-02 19:00:00,-6.4,853.7,7.0,34.3,17100.0,0.8,992.1,3.8,0.0,4.0,350.0,0.8,360.0,1.1,0.0,51826,3.42,5.93,0.26,99.17,249.74,57.1,149.18,10453.33,0.0,32.43,-8.29,853.95,1000.76,-1.0,-1.91,6.72,2.16,27.68,,0.0,2469.39,0.26,0.0,0.0,0.2,0.0
2025-05-02 19:00:00,1.0,854.5,13.0,33.1,8600.0,1.1,997.4,6.6,0.0,271.0,240.0,0.9,290.0,1.6,0.0,51818,4.18,12.37,0.3,89.59,172.44,42.49,119.84,13661.33,0.0,32.24,-4.81,851.9,1001.0,0.76,-2.13,8.88,2.26,340.48,8315.9,0.0,3126.64,0.27,0.0,0.0,0.3,0.0
2025-05-02 20:00:00,-1.2,854.1,12.0,31.7,10200.0,1.5,997.3,5.6,0.0,297.0,292.0,1.7,303.0,1.7,0.0,51828,3.42,9.58,0.21,102.45,186.8,51.12,116.21,11717.8,0.0,32.0,-8.0,853.29,1000.29,0.01,-1.63,7.05,1.63,359.48,8071.08,0.0,3079.52,0.21,0.0,0.0,0.8,0.0
2025-05-02 20:00:00,3.6,849.1,17.0,31.6,12100.0,0.8,998.8,7.9,0.0,272.0,303.0,0.9,256.0,1.1,0.0,51931,3.42,7.84,0.3,100.35,215.14,53.81,131.7,10455.8,0.0,31.66,-9.64,851.03,1000.18,-1.23,-0.86,6.32,1.5,55.08,,0.0,2745.39,0.21,0.0,0.0,0.09,0.0
2025-05-02 20:00:00,5.1,854.4,19.0,31.5,10100.0,0.8,997.7,8.8,0.0,295.0,309.0,0.8,287.0,0.9,0.0,51818,4.17,8.71,0.3,94.39,169.06,44.63,113.04,13659.8,0.0,31.44,-4.58,851.64,1000.72,0.56,0.1,9.46,0.57,260.18,7253.58,0.0,2817.89,0.27,0.0,0.0,0.93,0.0
2025-05-02 20:00:00,-3.8,850.3,10.0,31.5,17200.0,1.3,998.4,4.6,0.0,124.0,132.0,1.3,70.0,1.6,0.0,51839,4.07,7.98,0.3,99.69,223.08,56.18,140.98,9265.8,0.0,31.92,-12.34,850.54,999.76,-1.54,-0.57,5.02,1.64,69.85,,0.0,2879.14,0.24,0.0,0.0,0.0,0.0
2025-05-02 20:00:00,-5.9,853.3,8.0,32.6,17400.0,1.2,991.9,3.9,0.0,196.0,216.0,1.2,200.0,1.4,0.0,51826,3.34,8.81,0.3,100.83,209.1,52.72,125.96,10453.8,0.0,31.74,-9.07,853.64,1000.33,-0.14,-1.28,6.58,1.28,6.11,,0.0,2510.14,0.26,0.0,0.0,0.01,0.0
2025-05-02 20:00:00,2.4,856.2,16.0,31.2,14800.0,1.9,992.7,7.3,0.0,295.0,292.0,2.2,281.0,2.6,0.0,51829,2.36,8.71,0.26,101.85,201.25,51.7,123.24,11121.8,0.0,31.7,-5.86,862.19,999.98,-0.03,-0.59,8.46,0.6,2.44,,0.0,243.77,0.24,0.0,0.0,0.16,0.0
2025-05-02 21:00:00,4.3,849.1,24.0,26.5,9500.0,0.2,999.0,8.3,0.0,235.67,274.0,0.4,259.0,0.3,0.0,51931,3.42,15.88,0.4,90.15,216.21,54.53,131.67,10455.76,0.0,28.48,-9.26,850.87,1000.05,-0.46,-0.08,7.82,0.46,79.66,,0.0,27.47,0.21,0.0,0.0,0.09,0.0
2025-05-02 21:00:00,1.0,850.3,18.0,27.4,14300.0,0.0,998.9,6.6,0.0,124.0,132.0,0.0,70.0,0.0,0.0,51839,3.42,14.8,0.4,90.08,225.3,57.56,142.14,9265.76,0.0,28.45,-11.78,850.47,999.71,-1.31,-0.51,6.41,1.41,68.58,,0.0,96.47,0.24,0.0,0.0,0.0,0.0
2025-05-02 21:00:00,8.2,854.6,28.0,28.4,8900.0,0.6,998.7,10.8,0.0,304.0,312.0,0.7,273.0,0.7,0.0,51818,4.07,15.88,0.3,86.48,167.25,48.5,111.66,13653.76,0.0,29.95,-4.24,851.6,1000.74,0.6,1.23,10.57,1.37,206.05,,0.0,86.84,0.27,0.0,0.0,0.43,0.0
2025-05-02 21:00:00,3.2,853.3,19.0,29.2,9800.0,0.0,992.7,7.7,0.0,196.0,216.0,0.1,200.0,0.0,0.0,51826,3.34,15.88,0.35,89.64,208.83,52.94,125.02,10453.76,0.0,28.64,-8.57,853.43,1000.17,0.33,-0.35,8.18,0.48,316.33,,0.0,30.72,0.26,0.0,0.0,0.42,0.0
2025-05-02 21:00:00,3.1,856.2,19.0,29.0,12200.0,1.4,993.0,7.6,0.0,267.0,276.0,1.4,261.0,1.6,0.0,51829,2.36,15.88,0.3,89.66,199.58,51.59,122.02,11121.76,0.0,29.18,-4.81,861.98,999.76,0.2,-0.04,10.59,0.21,280.64,,0.0,14.72,0.24,0.0,0.0,0.44,0.0
2025-05-02 21:00:00,1.1,854.1,16.0,29.5,8000.0,1.1,997.7,6.6,0.0,281.0,274.0,1.2,272.0,1.3,0.0,51828,3.42,20.52,0.26,85.21,179.58,53.62,110.96,11715.76,0.0,28.71,-7.8,853.18,1000.27,-0.11,-0.9,8.65,0.9,6.78,7804.02,0.0,49.72,0.21,0.0,0.0,0.9,0.0
2025-05-02 22:00:00,2.5,849.3,26.0,23.0,6100.0,0.0,999.3,7.3,0.0,199.33,223.5,0.0,259.0,0.0,5.0,51931,3.42,41.35,0.51,70.11,248.96,71.46,153.13,10455.79,0.0,25.87,-9.22,850.97,1000.24,-0.07,0.65,9.15,0.66,173.84,,0.0,22.07,0.21,0.0,0.0,0.1,0.0
2025-05-02 22:00:00,2.1,854.2,20.0,26.9,7000.0,1.2,998.1,7.1,0.0,196.0,201.0,0.9,184.0,1.3,6.0,51828,3.42,64.12,0.5,42.3,251.63,81.95,150.0,11715.79,0.0,26.43,-7.75,853.49,1000.81,0.31,-0.13,9.92,0.34,292.66,7269.94,0.0,20.07,0.21,0.0,0.0,0.91,0.0
2025-05-02 22:00:00,4.2,856.3,25.0,25.7,10100.0,1.9,993.3,8.3,0.0,248.0,254.0,1.5,249.0,2.2,0.0,51829,2.36,48.32,0.56,57.97,254.11,76.03,152.89,11117.79,0.0,27.02,-3.87,862.2,1000.07,0.16,-0.01,12.89,0.16,273.85,8136.94,0.0,12.07,0.24,0.0,0.0,0.7,0.0
2025-05-02 22:00:00,-1.9,850.4,18.0,23.8,8500.0,0.0,998.7,5.3,0.0,157.5,152.5,0.0,70.0,0.0,5.0,51839,3.42,35.67,0.52,74.39,250.05,67.82,155.22,9267.79,0.0,26.22,-12.08,850.6,999.95,-1.8,-0.08,7.14,1.8,87.61,,0.0,69.19,0.24,0.0,0.0,0.02,0.0
2025-05-02 22:00:00,3.0,853.6,23.0,25.7,4700.0,0.6,993.2,7.6,0.0,195.0,196.0,0.4,194.0,0.6,5.0,51826,3.34,46.31,0.54,63.98,252.05,75.12,153.14,10451.79,0.0,26.5,-8.59,853.56,1000.31,1.03,0.14,9.25,1.04,262.0,8071.94,0.0,32.44,0.26,0.0,0.0,0.44,0.0
2025-05-02 22:00:00,7.4,855.0,32.0,25.2,9200.0,0.7,999.1,10.3,0.0,326.0,310.0,0.6,349.0,0.8,0.0,51818,4.07,37.64,0.5,66.16,207.22,60.08,134.87,13651.79,0.0,27.36,-3.55,851.9,1001.2,0.12,1.18,12.94,1.19,185.65,,0.0,41.69,0.27,0.0,0.0,0.07,0.0
2025-05-02 23:00:00,3.2,853.9,26.0,23.9,6000.0,0.3,993.3,7.7,0.0,245.0,257.0,0.6,262.0,0.5,5.0,51826,2.36,79.34,0.78,42.96,267.55,95.19,172.61,10452.37,0.0,25.25,-8.4,854.09,1000.96,1.33,0.35,10.11,1.37,255.24,8205.46,0.0,34.07,0.26,0.0,0.0,0.92,0.0
2025-05-02 23:00:00,4.6,855.4,29.0,23.7,10200.0,1.1,999.5,8.5,0.0,316.0,310.0,1.0,290.0,1.9,0.0,51818,4.07,62.55,0.6,56.23,266.56,72.63,164.56,13652.37,0.0,26.17,-2.51,852.68,1002.17,-0.03,0.37,15.0,0.37,175.52,,0.0,14.95,0.27,0.0,0.0,0.21,0.0
2025-05-02 23:00:00,3.9,849.4,31.0,21.8,9100.0,0.4,999.0,8.1,0.0,163.0,173.0,0.4,158.0,0.5,0.0,51931,3.42,71.73,0.72,50.36,246.95,88.07,163.13,10454.37,0.0,24.02,-8.89,851.45,1000.92,0.55,1.75,10.48,1.83,197.3,9256.96,0.0,34.57,0.21,0.0,0.0,0.67,0.0
2025-05-02 23:00:00,0.1,850.7,23.0,22.2,9000.0,0.7,999.0,6.2,0.0,191.0,173.0,0.6,191.0,0.8,0.0,51839,3.85,64.12,0.68,55.7,233.85,80.05,152.96,9268.37,0.0,24.71,-10.79,850.92,1000.41,-2.13,-0.09,8.65,2.13,87.49,9249.46,0.0,61.57,0.24,0.0,0.0,0.34,0.0
2025-05-02 23:00:00,2.7,854.5,24.0,24.6,4600.0,0.6,998.7,7.4,0.0,202.0,220.0,0.7,187.0,0.7,6.0,51828,3.42,90.66,0.61,18.63,317.13,109.78,187.86,11710.37,0.0,24.47,-6.97,854.22,1001.86,1.96,0.08,11.85,1.96,267.62,7268.46,0.0,54.32,0.21,0.0,0.0,1.0,0.0
2025-05-02 23:00:00,5.2,856.6,28.0,24.9,9500.0,2.3,993.2,8.8,0.0,226.0,229.0,2.2,227.0,2.5,0.0,51829,2.36,79.34,0.78,35.56,288.85,97.45,176.22,11116.37,0.0,25.52,-3.52,862.83,1000.92,-0.2,-0.25,14.46,0.32,38.59,7867.96,0.0,16.2,0.24,0.0,0.0,1.0,0.0
2025-05-03 00:00:00,2.2,856.1,26.0,22.7,15400.0,1.2,1000.1,7.2,0.0,295.0,296.0,1.1,273.0,1.7,0.0,51818,4.07,47.92,0.6,64.65,304.56,80.15,182.85,13650.48,0.0,26.05,-2.72,853.33,1002.94,0.12,0.12,14.88,0.17,222.76,10054.43,0.0,13.59,0.27,0.0,0.0,0.59,0.0
2025-05-03 00:00:00,1.3,850.9,28.0,20.4,16000.0,0.8,999.0,6.7,0.0,193.0,203.0,0.8,197.0,0.9,0.0,51839,4.18,49.77,0.68,53.97,206.61,77.21,137.19,9268.48,0.0,23.12,-9.13,851.08,1000.83,-2.11,0.29,10.86,2.13,97.79,8712.93,0.0,63.46,0.24,0.0,0.0,0.95,0.0
2025-05-03 00:00:00,-1.7,857.0,17.0,25.0,9600.0,2.2,993.2,5.4,0.0,242.0,239.0,2.3,258.0,2.8,0.0,51829,2.48,62.55,0.68,37.54,254.94,88.61,158.79,11116.48,0.0,23.98,-3.75,863.39,1001.84,0.63,-0.56,15.59,0.85,311.75,7596.44,0.0,33.21,0.24,0.0,0.0,1.0,0.0
2025-05-03 00:00:00,-0.8,855.0,17.0,26.1,9800.0,3.2,998.5,5.7,0.0,234.0,235.0,2.4,238.0,4.5,0.0,51828,2.48,74.78,0.72,22.16,257.82,91.53,151.46,11710.48,0.0,23.52,-6.38,854.7,1002.47,1.77,0.2,13.12,1.78,263.44,7265.44,0.0,51.21,0.21,0.0,0.0,1.0,0.0
